x,z_original,z_tilt_corrected,waviness_component,z_corrected
77.25,0.018838353,-0.06693471593602578,0.025111430663974258,-0.09149163106501039
77.5,-0.032057861,-0.11925523303719847,0.00039262799137295985,-0.11909334549358179
77.75,0.092967373,0.004345697861628784,-0.019544515081228335,0.024444728477846765
78.0,0.143305105,0.05325912676045607,-0.041068807553829634,0.09488244984927535
78.25,0.151309996,0.05983971465928333,-0.06247502128357378,0.12286925147784675
78.5,0.096913969,0.004019384558110634,-0.07683267541331795,0.08140657550641822
78.75,0.075133216,-0.019185671543062117,-0.09384763451449066,0.07521647850641819
79.0,-0.039988283,-0.13573147364423482,-0.11201359590137769,-0.02316336220786749
79.25,-0.124579509,-0.22174700274540757,-0.12796797328826467,-0.09322451392215325
79.5,-0.167619761,-0.26621155784658024,-0.14903165221800885,-0.11662539009358175
79.75,-0.162518971,-0.262535070947753,-0.16983470654775298,-0.0921458488650104
80.0,-0.114042842,-0.21548324504892571,-0.18892189533464002,-0.026006834179296053
80.25,-0.096841626,-0.19970633215009848,-0.2101366299786699,0.010984813363561056
80.5,-0.046057111,-0.15034612025127114,-0.2298471895655569,0.08005558484927539
80.75,0.043076422,-0.06263689035244392,-0.24995347272387247,0.1878710979064182
81.0,0.039539375,-0.06759824045361662,-0.2668290774821881,0.1997853525635611
81.25,0.032241897,-0.07632002155478938,-0.28125162218336075,0.205486116163561
81.5,-0.075768292,-0.18575451365596207,-0.2953454608845335,0.11014546276356108
81.75,-0.455311834,-0.5667223587571348,-0.3058469381571348,-0.2603209050650104
82.0,-0.321350903,-0.43418573085830753,-0.3176137633668119,-0.11601745195650598
82.25,-0.368859008,-0.48311813895948025,-0.3302385114564221,-0.15232511196806853
82.5,-0.391868416,-0.507551850060653,-0.3459136181116795,-0.16108371641398384
82.75,-0.200383963,-0.3174917001618257,-0.362361545589727,0.04542436096289093
83.0,-0.333935341,-0.4524673812629984,-0.37551442631913606,-0.0763984394088727
83.25,-0.390490827,-0.5104471703641712,-0.390360291585621,-0.11953236324356054
83.5,-0.366587844,-0.4879684904653439,-0.4019345132177532,-0.08547946171260107
83.75,-0.442727399,-0.5655323485665166,-0.41182317641553273,-0.1531546566159942
84.0,-0.443620962,-0.5678502146676894,-0.42037519900753095,-0.14692050012516877
84.25,-0.415175675,-0.5408292307688621,-0.4268161538508906,-0.11345856138298188
84.5,-0.411713097,-0.5387909558700348,-0.4352436945741833,-0.10299274576086181
84.75,-0.327829279,-0.4563314409712075,-0.4424654388345519,-0.01331148660166592
85.0,-0.385911282,-0.5158377470723803,-0.44724102683199635,-0.0680422047053943
85.25,-0.364018838,-0.49536960617355297,-0.4599528828236594,-0.0348622078149039
85.5,-0.304745414,-0.4375204852747257,-0.471824879923827,0.03485891018409093
85.75,-0.396894741,-0.5310941153758985,-0.4820496144753561,-0.04848998536555271
86.0,-0.298862743,-0.43448642047707114,-0.4929344100496753,0.059002505107593806
